//mob_db.txt＠Auriga 2015/12/28 03:42:52 (JST) http://www25.atpages.jp/honeyberry/
//ID,Name,JName,LV,HP,SP,EXP,JEXP,Range1,ATK,MATK,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,ADelay,aMotion,dMotion,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per
2637,C2_TATACHO,飛び交うタタチョ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2638,C3_TAROU,主任タロウ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2639,C4_TAMRUAN,怒りのタムラン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2640,C5_STING,すばやいスティング,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2641,C1_STEM_WORM,頑丈なステムワーム,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2642,C2_STEEL_CHONCHON,飛び交うスチールチョンチョン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2643,C3_STAPO,主任スタポ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2644,C4_STALACTIC_GOLEM,怒りのスタラクタイトゴーレム,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2645,C5_STAINER,すばやいスタイナー,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2646,C1_SPORE,頑丈なスポア,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2647,C2_SOLIDER,飛び交うソリッドタートル,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2648,C3_SOLDIER_SKELETON,主任ソルジャースケルトン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2649,C4_SOLDIER_SKELETON,怒りのソルジャースケルトン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2650,C5_SOLACE,すばやい慰める者,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2651,C1_SOHEE,頑丈なソヒー,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2652,C2_SNOWIER,飛び交うスノウアー,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2653,C3_SNAKE,主任スネイク,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2654,C4_SMOKIE,怒りのスモーキー,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2655,C5_SLEEPER,すばやいスリーパー,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2656,C1_SLEEPER,頑丈なスリーパー,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2657,C2_SKOGUL,飛び交うスコグル,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2658,C3_SKELETON_GENERAL,主任ジェネラルスケルトン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2659,C4_SKELETON_GENERAL,怒りのジェネラルスケルトン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2660,C5_SKEL_WORKER,すばやいスケルワーカー,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2661,C1_SIROMA,頑丈なシロマ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2662,C2_SIDE_WINDER,飛び交うサイドワインダー,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2663,C3_SIDE_WINDER,主任サイドワインダー,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2664,C4_SHINOBI,怒りのカブキ忍者,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2665,C5_SHELTER,すばやい保護する者,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2666,C1_SHELLFISH,頑丈なお化け貝,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2667,C2_SHECIL,飛び交うセシル=ディモン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2668,C3_SEE_OTTER,主任シーオッター,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2669,C4_SEDORA,怒りのセドラ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2670,C5_SCORPION,すばやいスコーピオン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2671,C1_SAVAGE_BABE,頑丈なサベージベベ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2672,C2_SAVAGE,飛び交うサベージ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2673,C3_SAVAGE,主任サベージ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2674,C4_SAND_MAN,怒りのサンドマン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2675,C5_SALAMANDER,すばやいサラマンダー,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2676,C1_SAILOR_SKELETON,C1_SAILOR_SKELETON,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2677,C2_ROWEEN,飛び交うロウィーン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2678,C3_RODA_FROG,主任ロッダフロッグ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2679,C4_RODA_FROG,怒りのロッダフロッグ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2680,C5_ROCKER,すばやいロッカー,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2681,C1_RIDEWORD,頑丈なライドワード,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2682,C2_RIDEWORD,飛び交うライドワード,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2683,C3_RICE_CAKE_BOY,主任団子童子,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2684,C4_RETRIBUTION,怒りの執行する者,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2685,C5_RETRIBUTION,すばやい執行する者,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2686,C1_RETRIBUTION,頑丈な執行する者,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2687,C2_REQUIEM,飛び交うレクイエム,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2688,C3_REMOVAL,主任リムーバ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2689,C5_RED_ERUMA,すばやいレッドエルマ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2690,C1_RAYDRIC,頑丈なレイドリック,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2691,C2_RAYDRIC,飛び交うレイドリック,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2692,C3_RAWREL,主任ラウレル=ヴィンダー,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2693,C4_RAKE_SCARABA,怒りの剛角スカラバ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2694,C5_RAGGLER,すばやいレグルロ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2695,C1_RAFFLESIA,頑丈なラフレシア,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2696,C3_PORING,主任ポリン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2697,C4_PORING,怒りのポリン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2698,C5_PORING,すばやいポリン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2699,C1_PORING,頑丈なポリン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2700,C2_PORCELLIO,飛び交うポルセリオ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2701,C3_POPORING,主任ポポリン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2702,C4_POPORING,怒りのポポリン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2703,C5_POPORING,すばやいポポリン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2704,C1_POISON_TOAD,頑丈な大口蛙,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2705,C2_POISON_SPORE,飛び交うポイズンスポア,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2706,C3_PLASMA_Y,主任イエロープラズマ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2707,C4_PLANKTON,怒りのプランクトン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2708,C5_PITMAN,すばやいピットマン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2709,C1_PIRANHA,頑丈なピラニア,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2710,C2_PINGUICULA_D,飛び交うダークピンギキュラ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2711,C3_PINGUICULA,主任ピンギキュラ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2712,C4_PICKY_,怒りのすごいピッキ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2713,C5_PHEN,すばやいフェン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2714,C1_PETIT,頑丈なグラウンドプティット,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2715,C2_PETIT,飛び交うグラウンドプティット,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2716,C3_PENOMENA,主任ペノメナ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2717,C4_PENOMENA,怒りのペノメナ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2718,C5_PECOPECO,すばやいペコペコ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2719,C1_PASANA,頑丈なパサナ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2720,C2_PARASITE,飛び交うフェアリーフ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2721,C3_OWL_DUKE,主任オウルデューク,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2722,C4_ORK_WARRIOR,怒りのオークウォリアー,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2723,C5_ORC_ZOMBIE,すばやいオークゾンビ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2724,C1_ORC_SKELETON,頑丈なオークスケルトン,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2725,C2_ORC_LADY,飛び交うオークレディ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2726,C3_OBSERVATION,主任監視する者,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2727,C4_NOXIOUS,怒りのノクシャス,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2728,C5_NOVUS,すばやいレッドノーバス,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2729,C1_NOVUS,頑丈なレッドノーバス,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2730,C2_NOVUS,飛び交うレッドノーバス,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2731,C3_NOVUS,主任レッドノーバス,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2732,C4_NIGHTMARE_TERROR,怒りのナイトメアテラー,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2733,C5_NG_WRAITH_DEAD,すばやいレイスデッド,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2734,C1_NG_WANDER_MAN,頑丈な彷徨する者,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2735,C2_NEPENTHES,飛び交うネペンテス,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2736,C3_NECROMANCER,主任ネクロマンサー,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2737,C4_MYSTCASE,怒りのミストケース,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
2738,C5_MUSCIPULAR,すばやいマスキプラー,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,200,1600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
